#t x v
5.680000 1.11275 3.13943
5.690000 1.14363 3.05125
5.700000 1.17399 3.02024
5.710000 1.2039 2.97793
5.720000 1.23595 3.29319
5.730000 1.26807 3.16344
5.740000 1.29935 3.11574
5.750000 1.33172 3.29158
5.760000 1.36401 3.20437
5.770000 1.39554 3.10648
5.780000 1.42513 2.87684
5.790000 1.45185 2.55491
5.800000 1.47896 2.79013
5.810000 1.50785 2.92296
5.820000 1.53626 2.78403
5.830000 1.56165 2.41604
5.840000 1.58425 2.16793
5.850000 1.60369 1.8117
5.860000 1.62076 1.66174
5.870000 1.63575 1.4187
5.880000 1.65097 1.58375
5.890000 1.66644 1.50222
5.900000 1.68078 1.40808
5.910000 1.69327 1.1715
5.920000 1.70607 1.31
5.930000 1.71911 1.30045
5.940000 1.73288 1.423
5.950000 1.74817 1.57891
5.960000 1.76527 1.7948
5.970000 1.78344 1.81143
5.980000 1.80314 2.0279
5.990000 1.82334 2.01744
6.000000 1.84371 2.03435
6.010000 1.86373 1.97086
6.020000 1.88364 1.9832
6.030000 1.90361 1.98873
6.040000 1.92423 2.06959
6.050000 1.94488 2.04868
6.060000 1.96261 1.61444
6.070000 1.97946 1.69844
6.080000 1.99569 1.58852
6.090000 2.01228 1.70169
6.100000 2.03017 1.82688
6.110000 2.04898 1.89665
6.120000 2.06693 1.75586
6.130000 2.08315 1.53265
6.140000 2.10119 1.92369
6.150000 2.12098 1.977
6.160000 2.13996 1.83581
6.170000 2.15783 1.76049
6.180000 2.17457 1.63285
6.190000 2.18983 1.46274
6.200000 2.20257 1.16812
6.210000 2.21351 1.06294
6.220000 2.22334 0.926945
6.230000 2.23306 0.992411
6.240000 2.24231 0.897973
6.250000 2.25042 0.759505
6.260000 2.25759 0.698311
6.270000 2.26549 0.843444
6.280000 2.2737 0.797592
6.290000 2.28338 1.03547
6.300000 2.29333 0.950515
6.310000 2.30252 0.898276
6.320000 2.31137 0.882362
6.330000 2.32126 1.02915
6.340000 2.33193 1.06696
6.350000 2.34244 1.05704
6.360000 2.35303 1.06353
6.370000 2.3626 0.905275
6.380000 2.37117 0.816607
6.390000 2.3778 0.592157
6.400000 2.38335 0.541869
6.410000 2.38817 0.464546
6.420000 2.39093 0.201148
6.430000 2.3954 0.552809
6.440000 2.39777 0.0781274
6.450000 2.39718 -0.142446
6.460000 2.39392 -0.419809
6.470000 2.38855 -0.608994
6.480000 2.38093 -0.840814
6.490000 2.37415 -0.580739
6.500000 2.36992 -0.340173
6.510000 2.36678 -0.295425
6.520000 2.36238 -0.500707
6.530000 2.35949 -0.194214
6.540000 2.35664 -0.345443
6.550000 2.35285 -0.40681
6.560000 2.3491 -0.343126
6.570000 2.34537 -0.39926
6.580000 2.34025 -0.574064
6.590000 2.33565 -0.427467
6.600000 2.33095 -0.504878
6.610000 2.32564 -0.534842
